_url,name,company_size,industry,about_us,website,founded,company_type,specialties,headquarters_city,headquarters_province,headquarters
https://www.linkedin.com/company/agnc/,AGNC,0-1 employees,Information Technology & Services,"AGNC (""Agency"") biedt kwalitatieve trainingen en ondersteuning voor organisaties die Scrum toepassen.  AGNC geeft persoonlijke en aandachtige training met praktijkbegeleiding. Ook kunt u contact opnemen voor coaching en consultancy. ",http://www.agnc.nl,2013.0,Sole Proprietorship,"Scrum, Scrum Master, Scrum Training, Scrum Trainer, Product Owner, Scrum Developer, Agile Coach, PSM, PSPO, PSD, Agile",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/agritrader-b.v./,Agritrader B.V.,11-50 employees,Publishing,"Agritrader B.V. is a publishing company based out of De Steenberg 2, GEESTEREN OV, Netherlands.",http://www.agritrader.nl,,,,,,
https://www.linkedin.com/company/agrovision/,AgroVision,51-200 employees,Computer Software,"AgroVision supplies specialized software for the international agricultural sector, from farmers to agribusiness.",https://www.agrovision.com/,1986.0,Privately Held,software development and agricultural,Deventer,ov,"Deventer, ov"
https://www.linkedin.com/company/meetaime/,Aime,2-10 employees,Information Technology & Services,Slimme software powered by Artificial Intelligence & Big Data.,http://www.meetaime.com,2018.0,Privately Held,"Artificial intelligence, Machine learning, Deep learning, Big data, Data management, Data analysis",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/airplay-media-nl/,Airplay Media NL,11-50 employees,Broadcast Media,"- Local Radio & Television station for Olst-Wijhe, in the Netherlands. Broadcasting radio on air 105.70 FM in the region and on cable TV and radio on the Ziggo TV network.

- Audio-Visual production company 
- rental studio and audiovisual facilities.",http://www.airplayradio.nl,2001.0,Public Company,"Broadcasting, Audiovisual, Radio, Television",Wijhe (NL),Overijssel,"Wijhe (NL), Overijssel"
https://www.linkedin.com/company/akyla/,Akyla,11-50 employees,Computer Software,"Jouw platform voor het efficiënt verwerken van uren, onkosten, verlof en het managen van je flexkachten en inleners.",https://www.akyla.nl/,1999.0,Public Company,"Flexportal, Software voor de flexbranche, Payrollsoftware, Uitzendsoftware, Urenregistratieporal e-UUR, CAO-ontrafelaar Xplican, e-UUR App, Urenregistratie App, uitzend, payroll, detacheren, portal, app, urenregistratie, flexkrachten, managen flexkrachten",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/alfabet-b.v./,Alfabet B.V.,11-50 employees,Marketing & Advertising,"Alfabet B.V. is a marketing and advertising company based out of Vriezendijk 1, DEN HAM OV, Netherlands.",http://www.alfabetreclame.nl,,,,,,
https://www.linkedin.com/company/alfabetreclame/,Alfabet Reclame,11-50 employees,Marketing & Advertising,"Inspireren & realiseren!
Wij vertalen marketing vraagstukken in beeld en vorm. Wij hebben kennis van zaken en wij leveren een hoge kwaliteit tegen een marktconforme prijs.

Alfabet Reclame geeft het begrip full-service handen en voeten. En laten we ook vooral het hoofd niet vergeten. Want we houden ervan om te inspireren en sterke ideeën aan te dragen. Wat die handen en voeten betreft: we maken álles in eigen huis. Vanuit onze vier pijlers Vormgeving, Internetdiensten, Standbouw en Sign & Print.

We bedenken, realiseren en leveren vanuit één locatie. Is het concept al bedacht, maar zoekt u specialisten voor de uitvoering? Ook dan: welkom bij Alfabet reclame. Omdat we voor elke soort opdracht ervaring en expertise in huis hebben, zijn we een prima sparringpartner. Uw communicatie krijgt de uitvoering die uw boodschap overbrengt en uw merk versterkt!",http://www.alfabetreclame.nl,1988.0,Partnership,"Vormgeving, Internetdiensten, Sign, Print, Standbouw, Webdesign, Google Adwords SEA, Search Engine Optimization, Drukwerk, Shop in shop, Conceptstores",Den Ham,Overijssel,"Den Ham, Overijssel"
https://www.linkedin.com/company/11512704/,Alfabet Reclame,11-50 employees,Marketing & Advertising,"Inspireren & realiseren!
Wij vertalen marketing vraagstukken in beeld en vorm. Wij hebben kennis van zaken en wij leveren een hoge kwaliteit tegen een marktconforme prijs.

Alfabet Reclame geeft het begrip full-service handen en voeten. En laten we ook vooral het hoofd niet vergeten. Want we houden ervan om te inspireren en sterke ideeën aan te dragen. Wat die handen en voeten betreft: we maken álles in eigen huis. Vanuit onze vier pijlers Vormgeving, Internetdiensten, Standbouw en Sign & Print.

We bedenken, realiseren en leveren vanuit één locatie. Is het concept al bedacht, maar zoekt u specialisten voor de uitvoering? Ook dan: welkom bij Alfabet reclame. Omdat we voor elke soort opdracht ervaring en expertise in huis hebben, zijn we een prima sparringpartner. Uw communicatie krijgt de uitvoering die uw boodschap overbrengt en uw merk versterkt!",http://www.alfabetreclame.nl,1988.0,Partnership,"Vormgeving, Internetdiensten, Sign, Print, Standbouw, Webdesign, Google Adwords SEA, Search Engine Optimization, Drukwerk, Shop in shop, Conceptstores",Den Ham,Overijssel,"Den Ham, Overijssel"
https://www.linkedin.com/company/all-you-can-learn1/,All You Can Learn,11-50 employees,E-learning,"All You Can Learn: hét online blended learning platform voor MBO keuzedelen. Voor een vast bedrag per 10 weken onbeperkt toegang tot al onze keuzedelen!

All You Can Learn is één bibliotheek waar je je voor een beperkte tijd op abonneert. Niet voor films en series, maar voor keuzedelen. Studenten en docenten sluiten een abonnement af van een periode van 10, 20 of 40 weken. Hiermee krijgen ze onbeperkt toegang tot alle programma’s; lesmateriaal én examens. Doordat het materiaal digitaal aangeboden wordt, en de inhoud continu verbeterd en geactualiseerd wordt, beschikt de student altijd over actueel en relevant lesmateriaal.",https://allyoucanlearn.nl/,,Privately Held,,,,
https://www.linkedin.com/company/all-crm/,All-CRM,2-10 employees,Information Technology & Services,SuperOffice CRM oplossingen op maat!,http://www.all-crm.nl,2007.0,Privately Held,"CRM, CRM Strategie, relatiebeheer, CRM software, software, consultancy, project management, implementatie, training, change management, SaaS, services, hosting",,,
https://www.linkedin.com/company/allestogo/,Alles to go,0-1 employees,Information Technology & Services,Hét online winkelcentrum voor het bestellen van eten en drinken. Alles in huis halen was nog nooit zo makkelijk!,https://allestogo.nl,2020.0,Sole Proprietorship,,Oldenzaal,Overijssel,"Oldenzaal, Overijssel"
https://www.linkedin.com/company/allgifts-nl/,Allgifts relatiegeschenken,11-50 employees,Marketing & Advertising,"Als u zegt relatiegeschenken, dan zeggen wij Allgifts.nl. Wij zijn namelijk leverancier van zowel onbedrukte als bedrukte relatiegeschenken en het is ons doel voor u een relatiegeschenk te verzorgen dat positief bijdraagt aan uw marketingactiviteiten. Dus wilt u op de hoogte blijven van onze nieuwtjes en aanbiedingen, volg dan onze bedrijfspagina!

Om het voor u gemakkelijk te maken een relatiegeschenk te vinden, bieden wij op onze website een zoekmachine. Hiermee vindt u gemakkelijk relatiegeschenken als gifts, promotieartikelen, gadgets, give aways en andere premiums. Daarbij kunt u eenvoudig filteren op kleur en budget, zodat een passend relatiegeschenk zeer snel te vinden is. Kijk voor een voorbeeld van onze producten onder de tab producten.

Daarbij kent Allgifts.nl geen lang offertetraject. U kunt meteen online onze prijs voor onbedrukte en bedrukte relatiegeschenken berekenen. In het laatste geval kunt u kiezen voor een logo of een andere opdruk.

En mocht u onverhoopt toch niet dat unieke relatiegeschenk vinden dat u zoekt, dan kunt u er ook voor kiezen om een relatiegeschenk naar eigen wens en inzicht te laten produceren door Allgifts.nl. Meer informatie? Belt u ons gerust op 038 - 760 1900 of mailt u ons via verkoop@allgifts.nl.",http://www.allgifts.nl/,,Privately Held,"Relatiegeschenken, Promotieartikelen, Bedrukte relatiegeschenken, Premiums, Reclameartikelen, Give aways",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/9470962/,Allinq,"1,001-5,000 employees",Telecommunications,"Allinq is onderdeel van de Allinq Group en heeft haar hoofdkantoor in Nederland. Er werken circa 2.000 medewerkers voor de Allinq Group. Allinq is internationaal actief en heeft ook vestigingen in Duitsland en Denemarken. Allinq verzorgt het complete traject rond de aanleg van complexe telecominfrastructuur. Met een scherpe focus op doelstellingen en diepgaande kennis van netwerken, kunnen onze klanten op ons bouwen.",http://www.allinq.com,1962.0,Privately Held,"Infrastructuur management, Verbindingstechnologie, Civiel technische telecomwerkzaamheden, Life cycle management telecomnetwerken",Harderwijk,Gelderland,"Harderwijk, Gelderland"
https://www.linkedin.com/company/allinq-insite/,Allinq Insite,,Telecommunications,"Allinq Insite is a company within the Allinq Group. We enable the industry to have full insights in the actual and potential condition of all of their assets. Our accurate insights contribute to a better decision making in roll-out management, maintenance programs, and commercial usage of the assets. 
We scan, model and analyze. Better, faster, and smarter. We know that details can make the difference in the industry, and that’s why we keep focusing on innovation and development. Get in contact with us at insite@allinq.nl.",http://www.allinqinsite.com,,,,,,
https://www.linkedin.com/company/almexx/,Almexx,11-50 employees,Internet,"Almexx B.V. is een bedrijf dat gespecialiseerd is in internetoplossingen. Wij combineren internettechnologie met internetmarketing om onze klanten te helpen bij het trekken van klanten of bij het verbeteren van bedrijfsprocessen. 

Almexx is voornamelijk actief in de makelaardij en de financiële dienstverlening. Maar wij ontwikkelen ook applicaties voor smartphones, zetten websites op om werkzoekenden te koppelen aan hulpzoekenden en wij zoeken voor u de beste supermarktaanbiedingen. 

Naast deze activiteiten geven wij bij Almexx advies over het opzetten van een Adwords-campagne en ontwikkelen wij voor onze klanten landingspagina's waarbij de conversie hoog is. 

Voor meer informatie over Almexx B.V. kijkt u op onze website of neemt u contact met ons op. Wij helpen u graag bij het vinden van een geschikte internet oplossing. 

Naast onze website zijn wij ook te vinden op: 
http://www.almexx.nl
http://twitter.com/#!/almexxalmexx
http://www.youtube.com/user/Almexx1
http://www.facebook.com/pages/Almexx/162442397111259",http://www.almexx.nl,2005.0,Public Company,,Enschede,OV,"Enschede, OV"
https://www.linkedin.com/company/alpacus/,Alpacus,2-10 employees,Computer Software,Company focussing on educational IT solutions.,http://www.alpacus.nl,2020.0,Self-Employed,,,,
https://www.linkedin.com/company/alure-by-wolters-kluwer/,Alure by Wolters Kluwer,11-50 employees,Information Technology & Services,"Alure is marktleider op het gebied van practice management software in Nederland en onderdeel van Wolters Kluwer Tax & Accounting. Wolters Kluwer is wereldwijd marktleider in fiscale, boekhoud- en auditdiensten.",http://www.aluresoftware.nl,,Privately Held,Alure Portal CRM DMS Workflow Uren Financieel Facturering Autorisatie,,,
https://www.linkedin.com/company/alvasi/,Alvasi Reclame,11-50 employees,Marketing & Advertising,"Reclamebureau met humor, gezelligheid en kleur. Ontwerp én productie. Altijd iets onderscheidends en unieks. Door de juiste mix van talenten vertalen we jouw gedachte of prille schets naar een uitgewerkte identiteit, grafisch ontwerp/concept of product.

Dat is de kracht, dáár worden we blij van! ",http://www.alvasi.nl,2007.0,Public Company,"Logo + Huisstijl, Voertuigreclame, Gevelreclame, Drukwerk, XXL Printwerk, Identiteit, Marketing, Printerieur, Websites, Print, Stickers, Spandoek, Borden, Kleding, Bedrukken, Borduren, Advies",Nieuwleusen,Overijssel,"Nieuwleusen, Overijssel"
https://www.linkedin.com/company/amerion-dental-it-solutions/,Amerion Gezondheidszorg ICT,2-10 employees,Information Technology & Services,ICT in de Gezondheidszorg. Kijk ook op www.gezondheidszorg-ict.nl,https://www.ameriondental.nl,2010.0,Privately Held,"ICT, Cloud, VOIP Telefonie, Dental software, ICT Consultancy",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/amerion-it/,Amerion IT,2-10 employees,Information Technology & Services,"""Always connected""",http://www.amerion.nl,2010.0,Privately Held,"Cloud Computing, VoIP telephony, Connectivity, Microsoft Office 365, Google Apps for Business, Microsoft Windows Azure, Amazon AWS, Virtualization, Remote Working, IT Security, Network Installation, Online Back-up, Network Maintenance and Monitoring",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/ansumo/,Ansumo B.V.,2-10 employees,Information Services,Make it happen!,http://www.ansumo.nl,2018.0,Privately Held,"Process improvement, Project management, Business Processes, Lean Manufacturing, Data Management, ERP Implementation, Change Management, Software Development, Test Management",Zwolle,Overijssel,"Zwolle, Overijssel"
